id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
786054830857507781,"Fantastic flat near the ""Bernabeu"".",106488863,Ignacio,Tetuán,Castillejos,40.46092730117922,-3.6980117781121105,Entire home/apt,201,6,39,2024-09-09,1.94,1,307,23,
1116072984392327602,Homeclub | Spacious Apartment with Terrace in Goya,438136382,Home Club,Salamanca,Goya,40.42458305102159,-3.6786848501256983,Entire home/apt,352,30,0,,,193,349,0,
848305113758008485,Cozy apartment in Diego de León,502101474,Patricia,Salamanca,Guindalera,40.43494577300818,-3.670302734962625,Entire home/apt,162,1,11,2024-07-31,0.62,1,280,4,
1112252826642946561,Homeclub | Spacious apartment in Goya,438136382,Home Club,Salamanca,Goya,40.4232306,-3.675626299999999,Entire home/apt,289,30,1,2024-06-30,0.41,193,198,1,
964253294574156684,At 20' by Metro from the city centre (A),533423349,Click,Chamartín,Prosperidad,40.438926458743595,-3.674564576196282,Entire home/apt,66,2,23,2024-08-20,2.02,8,163,23,13817
49511753,Olavide Ix apartment in Madrid,377605855,MIT House,Chamberí,Trafalgar,40.43447,-3.70242,Entire home/apt,176,1,38,2024-06-10,0.94,312,92,10,VT-928
985968230543689770,Apartamento 2 dormitorios en Chamberí - Líbere,374138888,Líbere,Chamberí,Trafalgar,40.4383518,-3.7009325,Entire home/apt,355,1,12,2024-07-22,1.10,8,272,12,
930446164858043216,Estudio de estilo nórdico con perfecta ubicación,524309092,Jesús,Arganzuela,Acacias,40.4027181,-3.7031975,Entire home/apt,99,1,149,2024-09-08,11.76,4,292,143,AM1427
19897544,Heima  Salamanca District - Retiro Park,23603298,Heima,Salamanca,Recoletos,40.42244,-3.68491,Entire home/apt,621,1,145,2024-08-24,1.68,24,324,20,VT5967
706298980573207256,Casa entera con dos dormitorios.,35662774,Laura,Arganzuela,Chopera,40.39657,-3.69894,Entire home/apt,82,2,0,,,1,102,0,
1000867108755464255,habitación con cama doble y muy agradable,425560128,Luis Eduardo,Chamberí,Arapiles,40.4352301766093,-3.7080788612365723,Private room,59,1,0,,,1,269,0,
5170938,Live and enjoy in the heart of madrid,8321213,Paula,Centro,Cortes,40.4119,-3.69557,Entire home/apt,133,1,839,2024-08-31,7.19,34,65,74,
1034192026157249082,Ventas - Modern industrial style,548428367,Feng,Salamanca,Guindalera,40.43144360827286,-3.667070380101168,Entire home/apt,138,2,53,2024-09-05,5.56,1,17,53,
1001187233223076628,"Libertad 24, Apartamento 1 dormitorio",401028237,Guillermo,Centro,Justicia,40.422345484439106,-3.696107555870784,Entire home/apt,236,1,10,2024-03-10,0.91,9,213,10,00000016
934962598354823448,Alojamiento entero Bravo Murillo,143283631,Nélida,Tetuán,Castillejos,40.46188,-3.69722,Entire home/apt,65,15,8,2024-08-30,0.81,13,168,8,
1114941310995216975,Two bedrooms apartment in quiet area,133056146,Iván,Puente de Vallecas,San Diego,40.3911811,-3.6670178,Entire home/apt,114,1,5,2024-06-15,0.91,59,340,5,
53043869,Acogedora habitación en el corazón de Madrid :),59589523,Adrian,Centro,Justicia,40.421776,-3.700145,Private room,60,2,118,2024-09-08,3.38,1,144,40,
1192723836681766531,Piso en el corazón de Chueca,208247202,Ana,Centro,Justicia,40.4209098,-3.6978069,Entire home/apt,350,20,0,,,1,89,0,
50925490,Habitación para 1  persona en precioso apto,65903907,Irene,Chamartín,Nueva España,40.45932,-3.68097,Private room,70,1,16,2024-09-07,0.67,1,50,13,
816570140521030820,New and bright apartment with terrace Gl1,107335103,Jose Alejandro,Arganzuela,Acacias,40.40326658079857,-3.702920460477984,Entire home/apt,111,1,71,2024-09-06,3.81,94,329,43,
1022353701446700952,Habitación privada cerca de Sol.,19248852,Verónica,Puente de Vallecas,Numancia,40.397041046194055,-3.661943492733563,Private room,20,5,0,,,1,89,0,
1156533068946103619,Estudio Madrid L9B,468851616,Estudio,Carabanchel,Abrantes,40.385099236287445,-3.7225033191311585,Entire home/apt,52,3,8,2024-08-16,2.33,4,40,8,
894989259128476851,Apartamento en Puente de Segovia,564233,Virginia,Arganzuela,Imperial,40.41379357170329,-3.7190440697594163,Private room,50,4,27,2024-09-03,2.20,1,24,25,
53411720,Ático con terraza en el centro,37604791,Tirma,Centro,Cortes,40.412739888591,-3.6968810986084133,Entire home/apt,110,4,0,,,1,20,0,
902910447812807840,Habitación Doble Pequeña,457391751,Alojamiento Boutique,Centro,Justicia,40.422653,-3.6961137,Private room,148,1,0,,,11,302,0,
44040840,"Bright Letras 58 sq.m , 1 Bedroom, 1 bathroom",4190343,Ramon,Centro,Cortes,40.41648,-3.7002,Entire home/apt,109,4,148,2024-08-27,3.14,27,304,53,
1194843261306003472,"Habitación baño privado
Zafiro",56084354,Sofia,Chamartín,Castilla,40.46854964502451,-3.686294686598696,Private room,35,1,2,2024-07-24,0.97,3,168,2,
39524757,Charming Design Apartment | REINA SOFIA | WIFI,460391145,Francisco Andres,Centro,Embajadores,40.4085,-3.69763,Entire home/apt,93,1,125,2024-09-05,2.10,130,294,44,
759998650823946526,"Pequeño paraíso. Ubicado en Nuevo Baztán, Madrid.",487670841,Sebastian,Salamanca,Guindalera,40.43499,-3.66486,Entire home/apt,237,1,1,2023-02-26,0.05,1,361,0,
41433047,Impresionante piso de lujo en Madrid,81813304,Alex,Carabanchel,Buenavista,40.37306,-3.75049,Entire home/apt,100,2,2,2020-03-15,0.04,1,41,0,
1141391310786912783,Cebada Love,552200071,Guido Alberto,Centro,Palacio,40.4106,-3.70948,Entire home/apt,189,2,1,2024-07-07,0.45,8,23,1,
27819111,"Hermoso Apartamento en Madrid, vista a la ciudad",99018982,Juan Y Bea,Centro,Palacio,40.41363411859679,-3.708367552949873,Entire home/apt,93,1,19,2024-05-04,0.31,54,348,9,VT-9568
1117373817433826583,Bernabeu Place Vii apartment in Madrid,377605855,MIT House,Chamartín,Nueva España,40.46306022500705,-3.6868920339309748,Entire home/apt,179,1,12,2024-09-06,2.77,312,171,12,
50553830,"Apartamento 2 dormitorios, balcón Letras 85 m2",4190343,Ramon,Centro,Cortes,40.41662,-3.70029,Entire home/apt,132,3,83,2024-08-22,2.14,27,282,54,
1197479124964701349,ABC Apartments Vistalegre,195768121,Abc,Carabanchel,Vista Alegre,40.39152,-3.73987,Entire home/apt,56,2,9,2024-09-02,4.50,4,116,9,
954825822733763194,Habitación Doble,457391751,Alojamiento Boutique,Centro,Justicia,40.42312,-3.69716,Private room,161,1,0,,,11,240,0,
13304944,"Oh yes Lavapiés
Apartamento de diseño en el centro",72876550,Gustavo,Arganzuela,Palos de Moguer,40.40418711473929,-3.7000951750700795,Entire home/apt,109,2,365,2024-07-21,3.69,2,321,46,
761399263938113393,Habitación personal.,487942944,Michelle,Carabanchel,Vista Alegre,40.38811,-3.74149,Private room,34,1,1,2022-11-28,0.05,1,360,0,
28889883,Atocha City Centre WiFi-A/C-SmartTV,217782757,Airnaldo,Arganzuela,Palos de Moguer,40.40617,-3.69365,Entire home/apt,123,1,557,2024-08-29,7.72,6,309,125,
1031783321277735386,Apartamento centro Madrid,66705036,Ada,Centro,Justicia,40.428281416193805,-3.698785118131039,Entire home/apt,144,4,23,2024-09-09,2.49,1,248,23,
51444253,Fabuloso apartamento en el centro de Malasaña,54247138,Michigan,Centro,Universidad,40.42662,-3.7027,Entire home/apt,85,3,38,2024-08-05,1.62,1,288,21,
927474443628059061,Lux en el Triangulo del Arte,250507434,Amura Home,Centro,Cortes,40.4123989,-3.6951509,Entire home/apt,140,25,1,2024-06-30,0.41,14,204,1,
12052167,"Muy luminoso, al lado del Retiro, reformado",53263666,Pablo,Retiro,Ibiza,40.41887,-3.6756,Entire home/apt,,2,0,,,1,0,0,
1059427799014528148,Modern two bedroom flat,6680792,Hakima,Centro,Embajadores,40.41026188902504,-3.6993180960416794,Entire home/apt,,3,9,2024-07-21,1.27,1,0,9,
12624943,Luminous flat with beautiful views in Lavapies,9335270,Diane,Centro,Embajadores,40.41062,-3.69973,Entire home/apt,,29,0,,,1,0,0,
12642625,alojamiento en centro de madrid,68664241,Luis Carlos,Retiro,Ibiza,40.4211,-3.67741,Private room,,1,0,,,3,0,0,
12664230,Piso perfecto en Plaza de Castilla,19501954,Salva,Tetuán,Almenara,40.46875,-3.69045,Entire home/apt,,1,0,,,1,0,0,
12774424,Habitación en piso compartido,69505139,Kellerson,Retiro,Ibiza,40.41728,-3.67481,Private room,,5,1,2016-05-15,0.01,1,0,0,
17328265,Piso frente el parque del Retiro,84932839,Miguel,Salamanca,Recoletos,40.42273,-3.68432,Entire home/apt,,1,6,2017-07-03,0.07,1,0,0,
17352455,ático en paseo de la fama,90563336,Eficacia,Moncloa - Aravaca,Argüelles,40.42475,-3.71267,Entire home/apt,,3,60,2019-07-15,0.65,1,0,0,
18104115,Habitacion Privada en Chueca!,46479213,Raul A.,Centro,Justicia,40.42249,-3.69884,Private room,,2,6,2017-06-11,0.07,2,0,0,
18245617,"Beautiful, sunny n large room in Malasaña (centro)",126071208,Maria,Centro,Universidad,40.42548,-3.70308,Private room,,1,7,2018-12-09,0.08,1,0,0,
18359346,"马德里静美时尚大床三居公寓,您温馨的四季之家",127081838,Cancan,Carabanchel,San Isidro,40.39506,-3.73714,Private room,,1,19,2018-06-29,0.21,3,0,0,E25079645
18359971,"马德里温馨宁静大床三居公寓,您魅力的四季之家",127081838,Cancan,Carabanchel,San Isidro,40.39454,-3.73882,Private room,,1,5,2019-01-01,0.06,3,0,0,E25079645
19419938,El Apartamento de Marieta a 4 paradas de Chueca,124284096,Marieta,Salamanca,Guindalera,40.43534,-3.67272,Entire home/apt,,1,2,2017-07-02,0.02,1,0,0,
19496829,Buhardilla,136856710,Cesar,Centro,Universidad,40.42583,-3.70253,Entire home/apt,,2,0,,,1,0,0,
19509214,Centro Madrid   FANTÁSTICO  !!!!!,137020857,Mario,Centro,Cortes,40.41155,-3.69491,Entire home/apt,,1,142,2024-07-07,1.67,1,334,27,
42453488,Private & Comfortable Room | Great Location,148565922,Isabel,Moratalaz,Marroquina,40.40984,-3.65269,Private room,39,1,54,2024-06-15,0.98,2,88,11,
19527080,"Dúplex-apartamento en Madrid, a 15m del centro",8151819,María,Latina,Puerta del Angel,40.41002,-3.7298,Entire home/apt,,2,0,,,1,0,0,
21201191,Gorgeous attic in the north of Madrid,2419064,Laura,Fuencarral - El Pardo,El Goloso,40.50451,-3.7037,Entire home/apt,,2,1,2018-03-31,0.01,1,0,0,
21293152,GREAT ROOM in MADRID CITY CENTER!/Centro!!,66691960,Carlos,Centro,Universidad,40.42394,-3.70302,Private room,,2,12,2018-06-30,0.14,5,0,0,
21362931,Calle Alcalá LOFT A/C WIFI TV,154670737,Fernando,San Blas - Canillejas,Simancas,40.43882,-3.62378,Private room,,2,57,2022-10-27,0.68,1,0,0,
21430330,"Chueca quiet and homey, 3 BR, 2 BTHR, 100 sq.m",71696262,Mercedes,Centro,Justicia,40.41967,-3.69569,Entire home/apt,,180,56,2024-08-29,0.67,1,0,4,VT 5076
21941840,Habitación Individual,160148671,Maria Isabel,Chamberí,Gaztambide,40.4358025697224,-3.7143827229738235,Private room,,5,342,2024-08-03,4.16,1,3,30,
22300231,DIEGO LEON noche vieja piso 4p gran terraza sur,163006923,Bruno,Salamanca,Guindalera,40.43405,-3.6686,Entire home/apt,,4,0,,,1,0,0,
22441812,Duplex Penthouse With Cinema Room & Large Terrace,153102790,Irene,Ciudad Lineal,Pueblo Nuevo,40.43256,-3.64449,Private room,,2,30,2020-03-05,0.38,2,0,0,
912358564668530619,Stylish 1BR Flat near Gran Via!,46890735,Sebastian,Centro,Cortes,40.41615,-3.70012,Entire home/apt,143,3,50,2024-07-28,4.09,1,29,49,
24275066,Ático dúplex con vistas en zona tranquila,183080750,Borja Francisco,Tetuán,Valdeacederas,40.46522,-3.70143,Private room,,1,65,2024-05-29,0.83,1,0,4,
721377,40M2 LOFT GREAT FOR STUDENT 100M WF,3724500,Lucrecia,Fuencarral - El Pardo,Valverde,40.50069,-3.68994,Entire home/apt,50,7,45,2024-02-29,0.31,1,234,2,
699913104719415927,Apartamento en Chamberí.,476381252,Jarala,Chamberí,Trafalgar,40.43042,-3.70191,Entire home/apt,71,3,42,2024-01-02,1.77,1,12,10,
707274386695566190,Amazing Plaza de Santa Ana,376318804,Miguel Angel,Centro,Cortes,40.41566,-3.70018,Entire home/apt,116,5,116,2024-08-31,4.78,1,292,59,
1222971808292170380,The ideal place for your work trip,594333297,Ricardo,San Blas - Canillejas,Canillejas,40.43678252946645,-3.60856287880643,Entire home/apt,94,3,0,,,1,159,0,
21039601,Habit. individual balcón. Metro: Mirasierra/Lacoma,139417722,Jose Oscar,Fuencarral - El Pardo,Mirasierra,40.49142,-3.72181,Private room,34,25,9,2023-04-30,0.11,4,263,0,
18151509,Apartamento Vallecas Nueva Numancia con Wifi,123778623,Cris,Puente de Vallecas,San Diego,40.38868,-3.66979,Private room,16,5,58,2023-11-20,0.64,6,175,2,
847965473830002659,Habitación suite 21 m2 con baño privado,69263790,Eva,Barajas,Alameda de Osuna,40.453899650336425,-3.5924437838581516,Private room,66,1,32,2024-08-10,1.92,1,337,19,
43580816,HabitaciónNr1 uso individual en un piso compartido,129737011,Katarzyna Anna,Ciudad Lineal,Pueblo Nuevo,40.43203,-3.64176,Private room,30,25,9,2024-08-26,0.32,4,319,4,5759201VK4755H0014RX
1136940257069708512,GuestReady - Charming place in Madrid,572818982,GuestReady,Hortaleza,Valdefuentes,40.4859574753363,-3.6660879033058755,Entire home/apt,109,1,7,2024-07-28,1.76,1,331,7,VT-84330
1083435662807900690,¡Acogedora habitación para tu estancia en Madrid!,560170586,Heily,Usera,Zofío,40.38048275441957,-3.7132971544428592,Private room,39,1,9,2024-06-22,1.30,5,253,9,
46619076,Cerca Ifema - Aeropuerto Zona Parque  Santa María,23927503,Fernando,Hortaleza,Pinar del Rey,40.47727299835207,-3.646131691047971,Entire home/apt,80,3,24,2024-08-21,1.04,1,140,13,
4604854,Habitación doble,16255963,Jesús,Carabanchel,Vista Alegre,40.385,-3.74426,Private room,35,2,92,2024-01-01,0.81,2,361,4,
883104055213029127,超大空间高档小区带独立卫生间的卧室,512584596,Wenjun,Usera,San Fermín,40.36593745877262,-3.6869648471474648,Private room,61,2,4,2024-09-08,0.24,4,88,3,
888471327478076915,"马德里mágica
 高档公寓出租阳光大房间",512584596,Wenjun,Usera,San Fermín,40.366499084864124,-3.6861828006705144,Private room,42,1,18,2024-07-19,1.23,4,178,17,
1010764997774793064,"#202 Room, Private Bathroom in nice neighbourhood",16664066,Mariano,Puente de Vallecas,San Diego,40.38625,-3.66909,Private room,29,60,1,2024-08-31,1,6,269,1,
45016912,Unique Duplex with own Terrace,26847266,Seo,Centro,Universidad,40.42344,-3.70182,Entire home/apt,200,5,116,2024-08-31,2.61,7,115,29,
839616838648343562,Amplia Habitación,166934622,Beatriz,Ciudad Lineal,Costillares,40.47995435234091,-3.66505648844122,Private room,21,2,12,2023-09-24,0.67,3,164,1,
762061549400224130,General Oraa V - Darya Living,488063659,Nico,Salamanca,Lista,40.4360316,-3.6770409,Entire home/apt,293,2,63,2024-08-28,3.32,10,172,33,
51293909,Studio in Avenida de América,291759043,Iván,Chamartín,Prosperidad,40.442326,-3.671175,Entire home/apt,103,1,26,2024-08-15,0.70,16,325,6,
167183,private house B & B. Arturo Soria (Metro),796746,Consuelo,Hortaleza,Piovera,40.45575,-3.64912,Private room,75,1,43,2024-05-11,0.29,2,358,2,
44257150,"Super Centric Apartment In ""Puerta Del SOL"" -5-",96804915,Gius,Centro,Cortes,40.41514,-3.69917,Entire home/apt,91,1,175,2024-08-21,3.72,27,89,61,
832487776691819287,Apartamento nuevo junto a Sor Ángela de la Cruz,495666470,Goitorre,Tetuán,Valdeacederas,40.463568098904226,-3.700411295344463,Entire home/apt,86,2,58,2024-09-02,3.25,13,63,42,
12407578,Estudio 301 ático,51828290,Ramon,Usera,Almendrales,40.38557,-3.70335,Entire home/apt,49,7,43,2024-05-30,0.42,21,113,5,HM-4817
600677531495561607,Lovely Studio in Central Madrid,453351997,Marta,Centro,Justicia,40.42014,-3.6975,Entire home/apt,103,2,134,2024-08-17,4.57,1,65,56,
22933453,Tranquilo duplex junto al Museo del Prado,160967778,Ana & Rick,Centro,Cortes,40.41613,-3.69753,Entire home/apt,134,7,144,2024-07-29,1.80,4,39,28,
1112524678152108634,Beautiful apartment for 8 pax in Plaza Olavide,291253690,Fran Y Marta Isabel,Chamberí,Trafalgar,40.4331,-3.70121,Entire home/apt,293,3,21,2024-08-25,4.04,322,165,21,VT-14096
20878513,"Habitación individual, en el Barrio Salamanca",27110709,Sara,Salamanca,Fuente del Berro,40.42761,-3.66518,Private room,45,1,40,2022-03-27,0.47,1,241,0,
1109971780563883944,"Libertad 24, Apartamento Superior 1 dormitorio",401028237,Guillermo,Centro,Justicia,40.42074,-3.69681,Entire home/apt,257,1,18,2024-08-20,3.00,9,164,18,000000009
999746267536341965,Apartamento Miosotis Deluxe,340155159,Alberto,Tetuán,Valdeacederas,40.46549,-3.70097,Entire home/apt,148,1,33,2024-08-13,3.24,8,324,33,
612030162376917657,3 Pièces 6 Personnes 623384,400123061,Maeva,Tetuán,Castillejos,40.45905,-3.69578,Entire home/apt,9999,1,1,2022-07-16,0.04,2,365,0,
21879674,Bright flat steps from Plaza de Toros & WiZink,158736440,Natalia,Salamanca,Fuente del Berro,40.42668,-3.66816,Entire home/apt,91,2,76,2024-09-07,0.93,1,10,34,
3588117,Habitación privada doble Atocha.,12381498,Cristina,Centro,Embajadores,40.40738,-3.69719,Private room,40,1,446,2024-07-26,3.83,5,75,50,VT-4040
4083002,AMPLIO Y CÉNTRICO ESPACIO MUY CONFORTABLE.,16579334,Felipe,Arganzuela,Chopera,40.39894,-3.69999,Private room,77,1,67,2024-05-31,0.55,4,365,5,
894794249728949978,Castellana Plaza I Chic 2 BR home near Castellana,100152046,Oasis,Tetuán,Castillejos,40.45881,-3.69676,Entire home/apt,113,31,0,,,11,44,0,
646869426660771948,"Agradable casa, aparcamiento en los alrededores",179805613,Laura,Latina,Lucero,40.3977412,-3.7481791,Private room,28,2,133,2024-09-05,4.93,1,59,63,
39687865,Con encanto. Centro. Cerca de sol y museos.,63347666,Isabel,Centro,Embajadores,40.40838,-3.70211,Private room,54,1,42,2024-07-11,0.71,3,9,9,
16213864,Madrid al Cielo,8321213,Paula,Centro,Cortes,40.41176,-3.69557,Entire home/apt,130,1,693,2024-09-03,7.32,34,54,95,
34151736,LIVES IN MADRID,8321213,Paula,Centro,Cortes,40.41259,-3.69671,Entire home/apt,155,1,456,2024-08-31,6.98,34,68,69,
29674301,Stylish City Apt,223332911,Daniel,Arganzuela,Chopera,40.39915,-3.70059,Entire home/apt,99,2,228,2024-09-09,3.39,2,159,42,
1092575707702265947,Cristal - 1 bedroom in Castellana,346367515,Ukio,Salamanca,Castellana,40.430093692760174,-3.6863798616206385,Entire home/apt,123,31,1,2024-08-06,0.81,314,319,1,
30361617,Apartamento en el corazón de Madrid. +Netflix,30348413,Enrique H,Centro,Cortes,40.41338,-3.69674,Entire home/apt,147,3,225,2024-07-30,3.25,4,61,29,
1125916757829471355,COS12-02 Apartamento zona exclusiva de Madrid,567327895,Santiago,Salamanca,Guindalera,40.43636,-3.67451,Private room,50,7,0,,,95,101,0,
661624661744573522,Preciosa Habitación en Centro de Madrid,10786895,Paul Antonio,Centro,Embajadores,40.40929,-3.69812,Private room,42,1,171,2024-09-03,6.44,2,42,110,
1092610798063356304,Valencia H2,561652810,Iñaki,Centro,Embajadores,40.40719,-3.69882,Private room,25,7,1,2024-07-02,0.42,43,68,1,
11960516,Estudio 202,51828290,Ramon,Usera,Moscardó,40.38665,-3.70248,Entire home/apt,49,7,48,2024-07-04,0.47,21,185,4,HM-4817
22336334,Malasaña Centric,112373304,Daniel,Centro,Universidad,40.42872,-3.703,Entire home/apt,139,1,67,2024-08-04,0.85,65,269,36,
853545744561011567,Casa Blanca,168941968,David,Arganzuela,Palos de Moguer,40.405837349644656,-3.6965651062285643,Entire home/apt,92,2,45,2024-07-21,2.55,7,39,30,
954080729507849986,Habitación Deluxe Doble/Cama Grande - Cama 160x190,457391751,Alojamiento Boutique,Centro,Justicia,40.422117809260826,-3.6970432490981686,Private room,165,1,1,2023-09-10,0.08,11,242,0,
803413826031843987,Charming Madrid Delicias II - Estación Atocha,495333632,Jesús Vicente,Arganzuela,Palos de Moguer,40.404614385651634,-3.6920812528240328,Entire home/apt,71,1,20,2024-07-27,1.01,1,315,8,
817914867114504764,Pequeña habitación privada en piso compartido,25816068,Bartolomé,Centro,Embajadores,40.409182042326336,-3.699616355819695,Private room,37,2,107,2024-09-09,5.55,1,310,75,
42330635,Habitación con preciosas vistas cerca del centro,71846237,Miguel,Puente de Vallecas,Numancia,40.39502,-3.65787,Private room,900,1,4,2021-10-29,0.11,1,364,0,
1104171022517455961,Lovely bedroom with a bonfire,518511229,Johannes,Centro,Embajadores,40.40759444875445,-3.6975932498449513,Private room,61,1,24,2024-09-10,7.13,1,232,24,
1025152630245607936,A pocos metros de la Plaza Mayor,226793524,Beleco Sl,Centro,Palacio,40.4172886,-3.708866499999999,Entire home/apt,150,3,5,2024-09-08,0.54,8,48,5,
52523719,Great Location! CHUECA-GRAN VIA,90647789,Victor & Yoli,Centro,Justicia,40.41949,-3.6983,Entire home/apt,217,3,194,2024-08-31,5.47,14,17,69,
53807894,BNBHolder ATOCHA. HUERTAS. LAVAPIES,430264712,Emilio,Centro,Embajadores,40.40944,-3.69662,Entire home/apt,138,1,12,2023-05-26,0.37,68,340,0,
887396898998637786,"Apartamento, Espectacular, Excelente Ubicación.",362170290,Azucena,Arganzuela,Palos de Moguer,40.403651696139384,-3.6939328518657373,Entire home/apt,103,1,59,2024-08-30,3.81,1,140,51,
1148453470672449256,Exyca Malasaña,511649938,Exyca,Centro,Universidad,40.4269811,-3.7028804,Entire home/apt,82,1,4,2024-09-03,1.18,24,204,4,
1031953364050932683,Cozy studio in Lavapies,18797457,Euder,Centro,Embajadores,40.4073913,-3.6975687,Entire home/apt,74,1,95,2024-08-10,10.00,1,210,95,
